track_id	gt_bpm	det_bpm	det_conf	ioi_bpm	ioi_conf	comb_bpm	comb_conf	ac_bpm	ac_conf	lowac_bpm	lowac_conf	hopf_bpm	hopf_conf	spec_bpm	spec_conf	crest_db	transient_density	tempo_stability	d_low	d_high	machine_timed	drumless	duration_s	n_onsets	pc_det	pc_half	pc_double	pc_triple	es_det	es_half	es_double	es_triple	me_det	me_half	me_double	me_triple	io_det	io_half	io_double	io_triple	label	dataset	n_beats	bpm_librosa	best_shift	best_score	prominence	is_ternary_top	is_edm_phrase_top	sim_1	sim_2	sim_3	sim_4	sim_6	sim_8	sim_12	sim_16	sim_32
Media-104503	87.0	175.12	0.3045	176.25	0.0408	172.5	0.1989	87.0	0.2304	89.58	0.968	87.5	0.0457	88.66	0.764	13.01	12.36	0.0	7.11	6.7	0	0	31.79	393	0.0604	0.0117	0.0338	0.059	0.6774	0.617	0.672	0.6703	0.5424	0.4551	0.4993	0.5078	0.6378	0.0867	0.8801	0.9337	1	BB	42	86.13	1	0.915361	0.164708	0	0	0.915361	0.812233	0.753215	0.737733	0.714579	0.74809	0.781938	0.767043	0.708474
Media-104504	87.0	175.58	0.5592	199.75	0.0338	67.5	0.3622	178.08	0.7553	177.7	0.7192	85.5	0.0632	61.52	0.5774	15.23	9.63	0.0	6.64	5.85	0	0	31.79	306	0.0551	0.012	0.0895	0.0278	0.5745	0.383	0.5936	0.5357	0.6053	0.4016	0.5829	0.4973	0.7115	0.1934	0.7967	0.8328	1	BB	38	89.1	1	0.903118	0.081711	1	0	0.903118	0.844894	0.848527	0.82277	0.820044	0.809133	0.805809	0.805495	0.827752
Media-104601	87.0	80.0	0.2241	199.75	0.0336	80.0	0.2216	171.23	0.207	150.74	0.5766	185.0	0.0322	64.63	0.6938	14.46	10.48	0.0	8.02	6.23	0	0	31.79	333	0.0326	0.0134	0.0334	0.0351	0.6047	0.6364	0.6824	0.5312	0.4154	0.5618	0.5703	0.5696	0.1054	0.0	0.6235	0.7801	-1	BB	42	89.1	1	0.818202	0.12625	1	1	0.818202	0.701283	0.67288	0.683327	0.740343	0.700578	0.678208	0.717148	0.59833
Media-104602	87.0	123.88	0.3243	166.5	0.0491	64.0	0.3107	125.87	0.2358	127.67	0.6711	173.0	0.0392	107.49	0.5195	14.21	11.48	0.0	7.3	6.57	0	0	31.79	365	0.0241	0.0186	0.0163	0.0417	0.5758	0.5152	0.5833	0.6497	0.4265	0.4864	0.4807	0.5154	0.3846	0.0055	0.772	0.8736	-1	BB	38	86.13	1	0.840447	0.109559	1	0	0.840447	0.760836	0.726432	0.722867	0.751468	0.734663	0.727114	0.748418	0.70469
Media-104603	87.0	171.6	0.3584	187.23	0.0739	173.5	0.2133	173.52	0.2909	176.8	0.7011	173.0	0.0311	173.64	0.6627	13.83	11.67	0.0	6.67	6.73	0	0	31.79	371	0.0463	0.016	0.106	0.0583	0.7582	0.6522	0.6923	0.6374	0.611	0.4543	0.5851	0.4871	0.6568	0.1027	0.8595	0.9108	1	BB	35	86.13	12	0.890768	0.085684	1	0	0.864807	0.803268	0.84133	0.8069	0.879914	0.796995	0.890768	0.791818	0.596085
Media-104604	87.0	170.1	0.3919	199.75	0.0245	72.0	0.3115	171.19	0.3916	178.64	0.6703	101.0	0.0578	61.52	0.5421	15.31	10.38	0.0	6.98	6.2	0	0	31.79	330	0.0145	0.0265	0.0377	0.0183	0.5055	0.6522	0.6354	0.5683	0.4158	0.5656	0.5216	0.5754	0.6687	0.1793	0.8176	0.8632	1	BB	43	89.1	1	0.827143	0.107396	0	1	0.827143	0.7326	0.714419	0.725075	0.684547	0.688657	0.728503	0.735483	0.694075
Media-104701	84.0	159.25	0.4106	187.14	0.0305	63.0	0.3578	161.76	0.6031	166.75	0.9043	118.5	0.0458	165.76	0.6611	17.29	9.06	0.0	6.39	5.25	0	0	31.79	288	0.0337	0.0152	0.0272	0.0035	0.5294	0.4419	0.5325	0.5	0.4874	0.3728	0.5543	0.6027	0.6341	0.1916	0.777	0.8223	-1	BB	43	83.35	1	0.890805	0.055852	1	0	0.890805	0.840041	0.852936	0.820172	0.882077	0.821943	0.870082	0.829865	0.793154
Media-104702	87.0	176.25	0.3736	187.17	0.0429	178.0	0.321	176.59	0.4589	178.98	0.7454	89.0	0.07	175.03	0.5963	14.91	9.66	0.0	6.32	6.17	0	0	31.79	307	0.1289	0.0348	0.0432	0.0358	0.6064	0.5745	0.5508	0.5089	0.5415	0.7025	0.5477	0.5205	0.6569	0.1993	0.7908	0.8203	1	BB	45	89.1	1	0.893946	0.065783	1	0	0.893946	0.834289	0.824338	0.829269	0.874969	0.816523	0.89182	0.827056	0.810829
Media-104703	87.0	83.46	0.5867	120.0	0.0272	64.5	0.4266	86.25	0.3934	83.98	0.7213	65.0	0.0833	84.83	0.7933	16.52	10.66	0.0	7.36	6.39	0	0	31.79	339	0.0386	0.0292	0.034	0.0045	0.6444	0.7391	0.4607	0.5414	0.3976	0.6659	0.5554	0.4972	0.142	0.0	0.6627	0.8195	-1	BB	39	83.35	1	0.81944	0.178682	0	1	0.81944	0.70923	0.598721	0.618341	0.643658	0.637858	0.811604	0.618721	0.747605
Media-104704	84.0	178.05	0.2484	176.25	0.0904	83.0	0.2584	175.36	0.2305	89.69	0.4525	166.5	0.0459	82.15	0.6679	13.42	10.57	0.0	7.9	6.45	0	0	31.79	336	0.0148	0.0136	0.0515	0.0518	0.6211	0.6875	0.619	0.5936	0.5474	0.635	0.5928	0.483	0.6836	0.194	0.8328	0.8806	-1	BB	76	161.5	1	0.922719	0.274567	1	0	0.922719	0.844456	0.791748	0.741637	0.671709	0.613764	0.519032	0.568526	0.624594
Media-104705	81.0	126.59	0.3571	187.21	0.0711	124.0	0.2931	183.14	0.3792	122.08	0.4552	124.0	0.0433	80.48	0.6975	14.26	10.48	0.0	7.11	6.39	0	0	31.79	333	0.0191	0.0232	0.043	0.0467	0.5294	0.5588	0.6	0.604	0.3915	0.573	0.4843	0.5076	0.4187	0.0151	0.8223	0.8494	-1	BB	71	161.5	1	0.919452	0.160289	0	0	0.919452	0.859548	0.813557	0.774037	0.737072	0.744288	0.837152	0.726803	0.703386
Media-104801	87.0	87.01	0.447	166.5	0.0213	86.5	0.5026	86.42	0.3258	83.08	0.7933	87.0	0.1007	88.36	0.7783	15.48	11.26	0.0	6.98	6.2	0	0	31.79	358	0.0397	0.0248	0.0362	0.0231	0.5957	0.6667	0.7312	0.5971	0.5522	0.451	0.6093	0.4613	0.1064	0.0084	0.6471	0.8655	0	BB	11	86.13	6	0.959042	0.046586	1	0	0.893882	0.904152	0.953098	0.912456	0.959042	0.923405	0.0	0.0	0.0
Media-104802	87.0	174.46	0.4066	187.14	0.0292	85.0	0.2592	176.23	0.5199	162.39	0.9742	85.5	0.0575	91.47	0.5186	15.72	10.26	0.0	7.17	5.6	0	0	31.79	326	0.055	0.044	0.1692	0.0172	0.6452	0.4894	0.6703	0.5612	0.4894	0.3803	0.5053	0.5774	0.6585	0.16	0.8246	0.8769	1	BB	44	86.13	1	0.848727	0.127255	0	0	0.848727	0.771098	0.732538	0.718559	0.678687	0.709975	0.827465	0.692718	0.724385
Media-104803	87.0	173.59	0.5226	176.25	0.0407	175.5	0.2679	170.02	0.5633	84.87	0.7	174.0	0.0738	88.06	0.6109	13.21	10.38	0.0	6.17	5.54	0	0	31.79	330	0.0865	0.0336	0.1585	0.0478	0.5978	0.5435	0.6413	0.5833	0.6942	0.381	0.5821	0.5365	0.6717	0.1641	0.8298	0.845	1	BB	50	172.27	12	0.948169	0.146156	0	0	0.910974	0.831548	0.80332	0.803479	0.783668	0.800707	0.948169	0.776347	0.751086
Media-104804	87.0	182.51	0.22	187.56	0.0712	86.0	0.2187	184.53	0.303	88.0	0.7836	87.0	0.0223	88.72	0.6914	13.97	12.77	0.0	7.96	7.33	0	0	31.79	406	0.0393	0.0085	0.0488	0.0157	0.6907	0.551	0.7629	0.677	0.5032	0.441	0.5346	0.5197	0.6222	0.079	0.916	0.9333	-1	BB	43	86.13	1	0.905728	0.120926	1	0	0.905728	0.834587	0.800126	0.781931	0.773001	0.787672	0.758813	0.797541	0.762966
Media-104805	87.0	172.83	0.4103	187.61	0.0387	87.5	0.2617	170.69	0.4508	87.44	0.5343	174.5	0.0384	73.03	0.6283	11.32	11.7	0.0	6.98	6.42	0	0	31.79	372	0.022	0.0274	0.0432	0.0166	0.5978	0.6522	0.6522	0.5964	0.5619	0.578	0.4799	0.4639	0.6496	0.0889	0.8248	0.9218	1	BB	87	172.27	1	0.940603	0.163154	1	0	0.940603	0.881049	0.843715	0.818239	0.777049	0.772577	0.763732	0.753068	0.777849
Media-104901	84.0	80.66	0.3202	150.0	0.0414	81.0	0.4158	168.96	0.3279	151.98	0.4752	81.0	0.0796	160.4	0.6042	16.32	11.29	0.0	7.33	6.23	0	0	31.79	359	0.0619	0.0424	0.0436	0.05	0.6512	0.6818	0.6395	0.6512	0.5382	0.5626	0.5615	0.5203	0.0866	0.0	0.5754	0.7765	0	BB	35	80.75	1	0.88887	0.117901	0	1	0.88887	0.838533	0.785508	0.770571	0.771368	0.766993	0.762309	0.726422	0.802342
Media-104902	84.0	199.0	0.562	181.75	0.0441	84.0	0.2904	200.0	1.0	91.6	0.6874	99.0	0.0329	84.02	0.6152	16.57	11.33	0.0	7.24	6.83	0	0	31.79	360	0.0315	0.0109	0.028	0.048	0.6132	0.566	0.6114	0.6057	0.5302	0.4738	0.4878	0.4886	0.7354	0.1588	0.8468	0.9081	-1	BB	38	89.1	1	0.859734	0.156804	0	1	0.859734	0.761758	0.710554	0.694513	0.69406	0.660702	0.695306	0.727615	0.765609
Media-104903	84.0	187.24	0.408	187.17	0.0365	78.0	0.2858	191.19	0.7249	84.37	1.0	164.5	0.0423	85.99	0.6354	16.39	10.38	0.0	6.45	6.23	0	0	31.79	330	0.0153	0.0354	0.067	0.0203	0.6	0.62	0.6231	0.5503	0.4741	0.4397	0.5523	0.4979	0.7021	0.2067	0.8936	0.8085	-1	BB	41	86.13	1	0.8458	0.176764	0	0	0.8458	0.725629	0.651155	0.631412	0.649333	0.694231	0.691589	0.686919	0.604702
Media-104904	84.0	168.52	0.4914	176.25	0.0282	112.5	0.3704	165.18	0.4645	172.61	0.683	83.5	0.1392	165.55	0.7316	13.96	9.28	0.0	6.54	5.38	0	0	31.79	295	0.0173	0.0426	0.162	0.1121	0.4889	0.5333	0.6034	0.5597	0.5886	0.5226	0.6315	0.721	0.6531	0.2211	0.7823	0.8367	1	BB	48	172.27	1	0.832971	0.125828	1	0	0.832971	0.738538	0.72798	0.718442	0.695844	0.636767	0.720227	0.635069	0.569181
Media-104905	84.0	81.96	0.3212	187.25	0.053	79.5	0.2858	87.59	0.1528	82.36	0.7785	65.0	0.044	61.52	0.6969	12.08	11.17	0.0	7.08	6.23	0	0	31.79	355	0.0192	0.009	0.0383	0.0479	0.6591	0.4091	0.5517	0.6031	0.559	0.5558	0.5094	0.4888	0.0989	0.0	0.5706	0.7768	0	BB	54	117.45	1	0.856616	0.155307	1	0	0.856616	0.757089	0.716753	0.686355	0.732042	0.671778	0.687719	0.656102	0.714897
Media-105001	84.0	155.07	0.2521	187.24	0.0597	86.0	0.138	156.12	0.2869	81.89	0.9243	83.5	0.0263	117.39	0.5847	13.89	11.86	0.0	6.92	6.61	0	0	31.79	377	0.0373	0.032	0.0237	0.0518	0.6386	0.7381	0.5758	0.6802	0.5658	0.4434	0.4756	0.5122	0.5266	0.0372	0.8617	0.9309	-1	BB	23	83.35	1	0.825365	0.083784	0	1	0.825365	0.782738	0.741581	0.731356	0.73507	0.754979	0.686876	0.819914	0.0
Media-105002	84.0	117.81	0.3175	187.18	0.0502	80.5	0.3204	118.15	0.4874	134.46	0.6903	128.5	0.053	82.3	0.6616	13.26	9.63	0.0	6.95	5.79	0	0	31.79	306	0.0344	0.0321	0.0254	0.0129	0.4921	0.4375	0.544	0.5213	0.5733	0.429	0.4471	0.469	0.4295	0.0262	0.741	0.8197	-1	BB	83	172.27	1	0.896081	0.21914	1	0	0.896081	0.797247	0.738886	0.704078	0.6571	0.665322	0.688559	0.648996	0.588818
Media-105003	87.0	161.66	0.2406	187.19	0.0481	77.0	0.1657	162.47	0.2679	85.79	0.8327	86.5	0.0269	79.87	0.6652	13.35	11.67	0.0	6.73	6.2	0	0	31.79	371	0.0239	0.0154	0.0212	0.0225	0.593	0.6744	0.6047	0.6304	0.5029	0.4229	0.4724	0.4816	0.5243	0.0946	0.8919	0.9243	-1	BB	82	161.5	1	0.885133	0.153696	1	0	0.885133	0.830519	0.801145	0.778981	0.747529	0.715344	0.713478	0.713643	0.664972
Media-105004	84.0	60.0	0.4196	187.25	0.0579	84.5	0.2654	133.21	0.4927	136.0	0.4637	127.0	0.0307	61.52	0.7546	16.11	10.76	0.0	7.55	5.82	0	0	31.79	342	0.0302	0.0111	0.0241	0.0272	0.6875	0.625	0.5625	0.5312	0.2899	0.6587	0.4807	0.4253	0.0176	0.0	0.3519	0.6481	-1	BB	18	80.75	1	0.8243	0.12829	0	1	0.8243	0.723356	0.712721	0.69601	0.624637	0.577803	0.549536	0.749812	0.0
Media-105005	87.0	171.67	0.6381	187.16	0.0494	171.0	0.432	85.79	0.5259	82.88	0.668	170.5	0.0831	84.97	0.7885	14.69	9.97	0.0	7.64	5.1	0	0	31.79	317	0.0574	0.0355	0.0682	0.0127	0.5385	0.5	0.5879	0.5275	0.6543	0.3697	0.6074	0.5331	0.6709	0.193	0.8101	0.8291	1	BB	87	172.27	1	0.887298	0.137456	1	0	0.887298	0.804931	0.783161	0.777138	0.76689	0.724468	0.720225	0.732792	0.725639
Media-105006	84.0	168.94	0.3963	166.5	0.046	83.5	0.3245	171.78	0.3366	91.48	0.6766	83.5	0.0612	84.62	0.6212	14.64	11.89	0.0	7.14	6.67	0	0	31.79	378	0.0532	0.0115	0.0844	0.0509	0.6222	0.7333	0.6833	0.6431	0.4931	0.5085	0.4317	0.4848	0.626	0.0928	0.8541	0.9231	1	BB	76	172.27	1	0.934525	0.196974	1	0	0.934525	0.8493	0.788424	0.753474	0.721627	0.716443	0.773536	0.669028	0.640123
Media-105007	87.0	171.51	0.2918	187.57	0.087	86.5	0.2571	172.32	0.2535	164.49	0.4645	86.0	0.0284	93.82	0.5703	15.64	11.8	0.0	7.55	7.2	0	0	31.79	375	0.0302	0.025	0.0429	0.0677	0.7363	0.5	0.6319	0.696	0.4515	0.5674	0.5562	0.5351	0.6658	0.0829	0.8476	0.9251	1	BB	58	117.45	1	0.910939	0.204763	0	1	0.910939	0.79905	0.716796	0.665274	0.615765	0.605532	0.695555	0.829948	0.822901
Media-105101	87.0	147.93	0.2877	150.1	0.031	85.5	0.2482	75.08	0.4361	71.68	0.8408	81.0	0.0362	61.52	0.6816	12.3	11.58	0.0	6.83	6.23	0	0	31.79	368	0.0032	0.0242	0.048	0.0447	0.6582	0.6	0.5924	0.6398	0.4809	0.4146	0.4734	0.5052	0.4986	0.0409	0.8719	0.8801	-1	BB	47	95.7	1	0.846924	0.09668	1	1	0.846924	0.758798	0.771229	0.744154	0.747535	0.752955	0.695486	0.693228	0.763833
Media-105102	84.0	178.55	0.2305	199.75	0.0789	82.0	0.1536	177.93	0.2322	200.0	0.555	187.0	0.0178	85.53	0.6965	12.29	12.43	0.0	7.46	7.14	0	0	31.79	395	0.018	0.0461	0.0637	0.0565	0.5263	0.6458	0.6895	0.6761	0.4423	0.606	0.4753	0.5413	0.5812	0.1218	0.8832	0.9289	-1	BB	74	161.5	1	0.938299	0.178891	1	0	0.938299	0.872002	0.831198	0.795045	0.738646	0.735042	0.780169	0.694945	0.67263
Media-105103	84.0	173.47	0.5404	187.16	0.0545	66.5	0.291	173.17	0.7343	76.43	1.0	71.0	0.0394	85.49	0.7103	13.44	10.7	0.0	7.46	5.82	0	0	31.79	340	0.0301	0.0082	0.0211	0.0611	0.6304	0.7174	0.5163	0.6087	0.5133	0.4724	0.4621	0.5365	0.6962	0.1327	0.823	0.8761	1	BB	80	161.5	1	0.892617	0.104096	0	0	0.892617	0.832377	0.794676	0.78659	0.770739	0.770742	0.887794	0.790454	0.777259
Media-105104	87.0	173.22	0.5837	187.25	0.0487	68.0	0.365	170.93	0.8963	171.33	0.5159	86.5	0.0662	61.52	0.6358	14.96	9.31	0.0	6.8	5.82	0	0	31.79	296	0.0382	0.04	0.0388	0.1303	0.5978	0.5435	0.5109	0.5761	0.7355	0.4541	0.5799	0.6025	0.7322	0.2136	0.7966	0.8203	1	BB	84	172.27	1	0.920507	0.178613	1	0	0.920507	0.845178	0.795594	0.759311	0.732286	0.74264	0.741149	0.729909	0.726292
Media-105105	84.0	167.66	0.581	166.5	0.054	81.5	0.2756	83.21	0.925	83.18	1.0	125.5	0.0925	86.3	0.6747	16.23	10.85	0.0	7.02	6.83	0	0	31.79	345	0.0117	0.0918	0.0694	0.0783	0.5618	0.5778	0.6629	0.6105	0.3937	0.5325	0.5426	0.5392	0.6744	0.1279	0.814	0.8866	1	BB	41	83.35	6	0.910524	0.075607	1	0	0.905601	0.833543	0.816107	0.813488	0.910524	0.809045	0.900632	0.836291	0.87594
Media-105106	87.0	170.21	0.4922	187.18	0.0514	113.0	0.2345	172.16	0.4839	176.83	0.8413	156.0	0.0415	169.85	0.6776	15.52	10.41	0.0	7.08	6.1	0	0	31.79	331	0.0219	0.0236	0.212	0.1253	0.4286	0.3696	0.7845	0.6089	0.4933	0.5656	0.5743	0.6453	0.6697	0.1848	0.8545	0.8455	1	BB	52	161.5	1	0.916882	0.157687	1	0	0.916882	0.858217	0.818038	0.781483	0.731453	0.736906	0.726665	0.784538	0.707917
Media-105210	80.0	177.87	0.5408	187.18	0.048	178.5	0.2214	169.87	0.218	89.6	0.379	179.0	0.0339	178.53	0.7167	13.2	10.51	0.0	7.78	6.61	0	0	30.72	323	0.0359	0.0572	0.1169	0.0484	0.6087	0.5435	0.6612	0.5693	0.599	0.302	0.5926	0.4875	0.705	0.2019	0.8509	0.854	-1	BB	78	172.27	1	0.938912	0.193639	1	0	0.938912	0.880168	0.839164	0.80694	0.758034	0.732512	0.723492	0.671717	0.643278
Media-105211	96.0	167.82	0.317	187.25	0.0663	78.5	0.0784	166.05	0.3437	181.62	0.2573	155.5	0.0146	79.07	0.6387	15.14	12.57	0.0	8.07	7.49	0	0	30.72	386	0.011	0.0162	0.0818	0.046	0.5581	0.6047	0.7442	0.6512	0.5472	0.4983	0.4912	0.4411	0.6442	0.0649	0.8623	0.9481	-1	BB	66	136.0	1	0.954856	0.057521	0	0	0.954856	0.919326	0.895636	0.888648	0.902663	0.899034	0.905171	0.879507	0.868991
Media-105212	94.0	177.8	0.3234	157.75	0.038	95.0	0.1344	176.2	0.3854	104.39	0.9051	95.5	0.0141	68.34	0.6174	14.96	12.47	0.0	8.17	7.03	0	0	30.72	383	0.0381	0.0212	0.0502	0.0553	0.6739	0.6739	0.7268	0.7117	0.5427	0.4345	0.5929	0.5126	0.644	0.0838	0.8874	0.9555	-1	BB	75	152.0	1	0.939005	0.118149	1	0	0.939005	0.869366	0.832341	0.818769	0.815053	0.806874	0.828325	0.806361	0.822942
Media-105213	60.0	171.86	0.21	166.5	0.0401	78.0	0.1969	172.25	0.2519	92.39	0.5233	64.5	0.0225	90.8	0.5604	14.11	11.95	0.0	8.01	6.8	0	0	30.72	367	0.0257	0.013	0.0153	0.0017	0.6932	0.75	0.6023	0.6212	0.4855	0.47	0.5249	0.5372	0.6475	0.0902	0.8852	0.9235	-1	BB	44	92.29	1	0.874642	0.082194	1	0	0.874642	0.810193	0.791113	0.793781	0.819016	0.770822	0.789154	0.801215	0.767743
Media-105214	88.0	176.53	0.3224	166.5	0.0347	90.5	0.2856	176.53	0.2864	183.38	0.3745	90.0	0.0457	64.22	0.628	15.47	9.8	0.0	7.45	5.83	0	0	30.72	301	0.0335	0.0217	0.0707	0.0135	0.5385	0.6087	0.5414	0.5221	0.5855	0.4986	0.4476	0.4041	0.6933	0.24	0.8333	0.8433	1	BB	82	172.27	1	0.910277	0.18644	0	0	0.910277	0.820266	0.765387	0.728532	0.696561	0.700696	0.787572	0.719142	0.676757
Media-105215	112.0	110.92	0.5695	166.5	0.0364	111.5	0.3714	111.63	0.9324	115.04	0.7982	164.0	0.0868	107.12	0.6833	16.53	10.38	0.0	7.75	5.83	0	0	30.72	319	0.016	0.0114	0.043	0.047	0.614	0.4828	0.5526	0.5614	0.629	0.54	0.4665	0.5463	0.4025	0.0063	0.7767	0.8365	0	BB	50	107.67	1	0.892856	0.11885	1	0	0.892856	0.825244	0.800896	0.780626	0.764893	0.767096	0.780689	0.767387	0.753774
Media-105301	87.0	171.69	0.7567	187.21	0.0401	172.5	0.3624	172.44	0.6902	164.56	0.6332	86.0	0.1062	169.18	0.7468	15.82	7.49	0.0	5.76	5.1	0	0	31.79	238	0.0275	0.0562	0.2667	0.0981	0.2198	0.5217	0.5824	0.4469	0.683	0.3057	0.675	0.5496	0.7511	0.3882	0.7131	0.6709	1	BB	80	172.27	1	0.895191	0.129448	1	0	0.895191	0.892239	0.818352	0.818247	0.766018	0.744025	0.723506	0.727653	0.765469
Media-105302	87.0	108.42	0.3684	176.25	0.0412	93.0	0.245	111.02	0.4745	157.47	0.4302	93.5	0.0369	61.52	0.6499	12.51	10.7	0.0	8.08	5.85	0	0	31.79	340	0.0237	0.0304	0.0572	0.0374	0.5345	0.5862	0.6348	0.6185	0.4619	0.295	0.4747	0.4988	0.3215	0.0059	0.7906	0.8968	-1	BB	55	117.45	1	0.91069	0.279522	0	1	0.91069	0.792111	0.701097	0.631907	0.557435	0.560732	0.630428	0.740572	0.563931
Media-105303	87.0	189.58	0.3675	187.57	0.0434	86.5	0.2809	182.49	0.702	88.87	0.6518	86.5	0.0653	61.52	0.7273	18.39	11.23	0.0	6.95	7.33	0	0	31.79	357	0.0355	0.0275	0.057	0.0687	0.5941	0.5686	0.607	0.6126	0.5685	0.5589	0.4671	0.4862	0.6994	0.191	0.823	0.8933	-1	BB	37	86.13	1	0.87457	0.219795	0	0	0.87457	0.754461	0.645399	0.582535	0.60285	0.650655	0.759608	0.658894	0.74237
Media-105304	84.0	197.68	0.3729	176.25	0.0281	75.0	0.2695	200.0	0.632	85.8	0.9598	125.0	0.071	167.36	0.6231	13.65	9.0	0.0	6.32	5.63	0	0	31.79	286	0.0376	0.0246	0.0329	0.0042	0.5238	0.6038	0.5048	0.4762	0.5189	0.4817	0.4773	0.5052	0.6912	0.3123	0.7825	0.807	-1	BB	43	83.35	1	0.809696	0.19182	1	0	0.809696	0.68483	0.633007	0.624048	0.620441	0.587366	0.615311	0.524805	0.56024
Media-105316	84.0	165.33	0.4784	176.25	0.033	81.5	0.3342	168.12	0.65	168.08	0.7578	82.5	0.0695	164.89	0.6574	14.88	8.68	0.0	5.95	6.39	0	0	31.79	276	0.0494	0.0512	0.0852	0.0956	0.4659	0.5227	0.5398	0.5285	0.5526	0.653	0.5147	0.5599	0.68	0.1927	0.7709	0.8255	1	BB	79	161.5	1	0.880382	0.168193	1	0	0.880382	0.805696	0.733353	0.7205	0.722043	0.703876	0.696622	0.673243	0.689399
Media-105501	87.0	173.83	0.5059	176.25	0.0344	173.0	0.5569	86.48	0.6324	165.44	0.7561	86.5	0.186	172.27	0.7006	13.39	8.15	0.0	6.2	5.35	0	0	31.79	259	0.0212	0.0734	0.084	0.0769	0.5376	0.4681	0.5243	0.4729	0.9247	0.5374	0.4382	0.5012	0.7054	0.3217	0.7171	0.7636	1	BB	38	86.13	1	0.843069	0.118372	1	0	0.843069	0.77333	0.726542	0.723375	0.727005	0.712157	0.72567	0.723725	0.618439
Media-105502	87.0	161.1	0.4501	199.75	0.0687	86.5	0.4574	163.36	0.6203	149.54	0.7184	87.0	0.1145	87.97	0.6903	13.16	10.32	0.0	7.74	5.63	0	0	31.79	328	0.0144	0.0139	0.0212	0.0592	0.5465	0.5814	0.5848	0.5837	0.4751	0.4342	0.5427	0.497	0.6055	0.1315	0.8593	0.8777	-1	BB	75	161.5	1	0.924362	0.229213	1	0	0.924362	0.846834	0.793244	0.751216	0.72367	0.666627	0.600279	0.615608	0.623121
Media-105503	87.0	84.83	0.5497	176.25	0.0333	63.0	0.4013	87.03	0.5033	86.84	0.884	130.0	0.0565	82.24	0.7132	15.29	9.41	0.0	6.67	5.29	0	0	31.79	299	0.0491	0.0318	0.0172	0.0121	0.5333	0.6087	0.5111	0.5481	0.4659	0.5963	0.4644	0.5208	0.1946	0.0067	0.6678	0.8154	0	BB	43	86.13	1	0.78663	0.195864	1	0	0.78663	0.63033	0.594005	0.583334	0.619669	0.587527	0.547477	0.603219	0.473341
Media-105504	84.0	176.57	0.3081	176.25	0.0414	69.5	0.1791	182.27	0.6945	200.0	0.8069	177.5	0.0341	79.41	0.6459	12.01	10.7	0.0	7.83	6.64	0	0	31.79	340	0.003	0.0127	0.0529	0.0223	0.5638	0.5532	0.6011	0.5765	0.5561	0.416	0.5039	0.4921	0.6578	0.2006	0.8673	0.8407	-1	BB	54	112.35	1	0.931636	0.122084	0	1	0.931636	0.869687	0.832057	0.816844	0.801371	0.802258	0.793018	0.797628	0.863299
Media-105701	87.0	173.89	0.5138	176.25	0.0401	87.5	0.4835	86.55	0.8379	86.64	1.0	87.0	0.0636	70.18	0.7424	14.72	10.26	0.0	7.14	5.79	0	0	31.79	326	0.0794	0.0462	0.1897	0.1238	0.6667	0.4894	0.7189	0.6173	0.635	0.376	0.5991	0.4859	0.68	0.1692	0.8092	0.8646	1	BB	38	89.1	1	0.788962	0.180713	1	0	0.788962	0.62841	0.555138	0.569755	0.758815	0.588089	0.73859	0.57581	0.64539
Media-105702	87.0	173.73	0.2956	166.5	0.0372	84.0	0.2498	171.49	0.2744	200.0	0.2417	172.0	0.0361	64.92	0.645	11.55	11.1	0.0	7.55	5.76	0	0	31.79	353	0.0688	0.0452	0.0664	0.0194	0.7097	0.7447	0.6649	0.6029	0.5207	0.4507	0.4719	0.4817	0.6676	0.125	0.8267	0.8892	1	BB	45	89.1	1	0.896031	0.09678	1	0	0.896031	0.840784	0.823007	0.820505	0.817521	0.760496	0.764983	0.764417	0.780981
Media-105703	87.0	174.22	0.6141	187.17	0.0308	85.5	0.3466	87.01	0.6948	87.45	0.7279	86.5	0.122	171.96	0.7469	14.36	9.37	0.0	6.48	5.69	0	0	31.79	298	0.0399	0.0968	0.3228	0.2496	0.8495	0.8723	0.7784	0.639	0.8322	0.7302	0.7516	0.677	0.6532	0.2424	0.7576	0.835	1	BB	44	86.13	1	0.876544	0.251967	1	0	0.876544	0.758613	0.659596	0.611567	0.608566	0.637587	0.640195	0.50748	0.605966
Media-105704	84.0	176.22	0.4051	176.25	0.0362	169.5	0.5886	84.93	0.4742	168.5	0.4745	169.0	0.1424	85.75	0.6504	16.23	8.34	0.0	6.45	5.1	0	0	31.79	265	0.0251	0.0321	0.1003	0.0448	0.4681	0.4681	0.5561	0.4947	0.5454	0.5676	0.5141	0.5538	0.7235	0.322	0.7803	0.7614	-1	BB	36	80.75	32	0.884412	0.086789	1	1	0.86812	0.774212	0.737383	0.752241	0.875314	0.78882	0.862266	0.806427	0.884412
Media-105801	87.0	165.17	0.2848	166.5	0.0417	80.0	0.3443	77.19	0.2987	164.23	0.8485	76.0	0.0561	172.93	0.5861	15.9	10.66	0.0	7.02	6.1	0	0	31.79	339	0.0208	0.0661	0.0647	0.0482	0.5	0.5455	0.608	0.5894	0.4958	0.3631	0.5108	0.4661	0.5385	0.1302	0.8609	0.8787	-1	BB	58	117.45	1	0.944058	0.052663	0	1	0.944058	0.910985	0.900599	0.902029	0.869917	0.869332	0.878658	0.882189	0.922555
